Date,Close,High,Low,Open,Volume,SMA_10,SMA_50,EMA_10,EMA_50,RSI,MACD,EMA_12,MACD_Signal,BB_Mid,BB_Upper,BB_Lower,L14,H14,%K,%D
2010-09-22,1.324666976928711,1.3966670036315918,1.3200000524520874,1.391332983970642,14443500,1.3838001012802124,1.3445466566085815,1.3745267353176374,1.3682626534712796,46.28210065886301,0.012572527897004582,0.012572527897004582,0.01564953710844013,1.3675666928291321,1.4519074227531263,1.283225962905138,1.3173329830169678,1.5440000295639038,3.2355801266526454,27.090158843224156
2010-09-23,1.3040000200271606,1.3426669836044312,1.2999999523162842,1.3259999752044678,10021500,1.3761334061622619,1.3441733169555663,1.3617036961739142,1.3657425501989613,39.999957084481814,0.006110167802938715,0.006110167802938715,0.013741663247339848,1.3664333462715148,1.4536483829702835,1.279218309572746,1.2999999523162842,1.5440000295639038,1.6393714936479546,12.580062345717844
2010-09-24,1.340000033378601,1.3459999561309814,1.309999942779541,1.3300000429153442,8683500,1.3756667137145997,1.344453318119049,1.3577575756656755,1.3647330397354176,44.08469450401844,0.0038492295600909276,0.0038492295600909276,0.011763176509890064,1.3675999999046327,1.452608362045024,1.2825916377642412,1.2999999523162842,1.5440000295639038,16.393470655225837,7.0894740918421455
2010-09-27,1.3686670064926147,1.3873330354690552,1.3366669416427612,1.3600000143051147,6279000,1.3744001150131226,1.3443066573143005,1.3597411085433007,1.3648873129415822,49.937167463835024,0.004320797401027976,0.004320797401027976,0.010274700688117647,1.3703666985034944,1.4514496908252326,1.2892837061817561,1.2999999523162842,1.5440000295639038,28.142226408660065,15.391689519177952
2010-09-28,1.4266669750213623,1.4326670169830322,1.3839999437332153,1.4026670455932617,18217500,1.3762668132781983,1.3436266565322876,1.371909447902948,1.3673100447878481,52.95515389678383,0.009267797644499476,0.009267797644499476,0.010073320079394014,1.3754666984081267,1.4572748203980408,1.2936585764182127,1.2999999523162842,1.5440000295639038,51.9126977884241,32.14946495077
2010-09-29,1.4653329849243164,1.4686670303344727,1.408666968345642,1.4126670360565186,29539500,1.3762668132781983,1.3458666563034059,1.3888955455431968,1.3711540816559449,57.17511014773516,0.016122504634982215,0.016122504634982215,0.011283156990511654,1.3837999999523163,1.4666169475396025,1.30098305236503,1.2999999523162842,1.5440000295639038,67.75941814159616,49.27144744622677
2010-09-30,1.3606669902801514,1.476667046546936,1.3459999561309814,1.4666670560836792,32937000,1.372733509540558,1.3461199951171876,1.3837630809499157,1.3707428231706198,51.21458229944795,0.01295984524411642,0.01295984524411642,0.011618494641232607,1.3836667001247407,1.4666308071006697,1.3007025931488116,1.2999999523162842,1.5440000295639038,24.863532277614897,48.17854940254505
2010-10-01,1.3733329772949219,1.3833329677581787,1.3539999723434448,1.3793330192565918,8965500,1.37520010471344,1.3455866551399231,1.3818666984671895,1.370844397842161,49.36974391367909,0.011344679782433031,0.011344679782433031,0.011563731669472693,1.3821333467960357,1.4646474884625609,1.2996192051295106,1.2999999523162842,1.5440000295639038,30.054508918952855,40.89248644605463
2010-10-04,1.3993330001831055,1.4113329648971558,1.3533329963684082,1.3619999885559082,9654000,1.3747334003448486,1.3451866555213927,1.385042389688265,1.3719615979339626,49.31647999229836,0.01202402855672502,0.01202402855672502,0.011655791046923158,1.3819333493709565,1.4642502939182023,1.2996164048237107,1.2999999523162842,1.5440000295639038,40.71025263078696,31.87609794245157
2010-10-05,1.4079999923706055,1.418666958808899,1.4006669521331787,1.409999966621399,4980000,1.377066695690155,1.3454133152961731,1.3892164992668723,1.373374868304027,45.102514973181876,0.013110639895623333,0.013110639895623333,0.011946760816663194,1.38386669754982,1.4667519347002842,1.3009814603993557,1.2999999523162842,1.5440000295639038,44.262297484733644,38.342353011491156
2010-10-06,1.3639999628067017,1.4173330068588257,1.3546669483184814,1.4040000438690186,4701000,1.380999994277954,1.3452933144569397,1.384631674455932,1.3730072249511909,47.14284132932448,0.010302590695695057,0.010302590695695057,0.011617926792469568,1.3824000477790832,1.4656174268854385,1.299182668672728,1.2999999523162842,1.476667046546936,36.22633335829975,40.39962782460678
2010-10-07,1.3619999885559082,1.3760000467300415,1.3559999465942383,1.3713330030441284,2115000,1.3867999911308289,1.3449066543579102,1.3805168224741093,1.372575568621964,51.295304984130205,0.007825601602289955,0.007825601602289955,0.010859461754433647,1.3814666986465454,1.4651831548420184,1.2977502424510723,1.2999999523162842,1.476667046546936,35.09427520140136,38.52763534814492
2010-10-08,1.3619999885559082,1.3860000371932983,1.3593330383300781,1.3619999885559082,4017000,1.3889999866485596,1.345013313293457,1.3771501253980727,1.3721608399919227,45.428137350265594,0.0057957599866329534,0.0057957599866329534,0.009846721400873507,1.3823333501815795,1.464795238171942,1.299871462191217,1.2999999523162842,1.476667046546936,35.09427520140136,35.47162792036749
2010-10-11,1.3493330478668213,1.3799999952316284,1.3380000591278076,1.3626669645309448,2568000,1.3870665907859803,1.3454133152961731,1.372092474937845,1.3712656324576051,46.09712272370673,0.0031289114865002965,0.0031289114865002965,0.008503159417998866,1.3807333528995513,1.464508293915135,1.2969584118839677,1.2999999523162842,1.476667046546936,27.924326126137068,32.70429217631326
2010-10-12,1.3493330478668213,1.3519999980926514,1.335332989692688,1.3466670513153076,3660000,1.3793331980705261,1.3445066356658935,1.3679543972885677,1.3704055311011039,53.14084737941419,0.0010038431574903584,0.0010038431574903584,0.007003296165897165,1.3778000056743622,1.4616633814515154,1.293936629897209,1.2999999523162842,1.476667046546936,27.924326126137068,30.314309151225164
2010-10-13,1.369333028793335,1.3899999856948853,1.3573329448699951,1.3760000467300415,4773000,1.369733202457428,1.3426266360282897,1.3682050575621616,1.3703634721870737,58.33331559380535,0.0009229038493270281,0.0009229038493270281,0.005787217702583138,1.373000007867813,1.4460622454994714,1.2999377702361548,1.309999942779541,1.476667046546936,35.599758244194824,30.48280349882299
2010-10-14,1.3833329677581787,1.4019999504089355,1.3600000143051147,1.399999976158142,4422000,1.3719998002052307,1.3419466352462768,1.3709555866887102,1.3708720798565288,55.85582073442824,0.001965776686573051,0.001965776686573051,0.005022929499381121,1.3723666548728943,1.444806359929515,1.2999269498162738,1.335332989692688,1.476667046546936,33.96207477083256,32.49538638038815
2010-10-15,1.369333028793335,1.3933329582214355,1.350000023841858,1.3926670551300049,4270500,1.371599805355072,1.3420666360855102,1.370660576162278,1.3708117249128742,50.09371836984051,0.0016436360383700332,0.0016436360383700332,0.004347070807178903,1.373399955034256,1.445000973697577,1.3017989363709348,1.335332989692688,1.476667046546936,24.056508287814736,31.206113767614042
2010-10-18,1.348667025566101,1.3760000467300415,1.3480000495910645,1.3680000305175781,2442000,1.3665332078933716,1.3429199767112732,1.366661748781155,1.3699433053306478,37.735772667071274,-0.0002760543114073144,-0.0002760543114073144,0.0034224457834616602,1.37063330411911,1.4415285093869834,1.2997380988512368,1.335332989692688,1.476667046546936,9.43441104727074,22.484331368639346
2010-10-19,1.3366669416427612,1.3606669902801514,1.3333330154418945,1.3466670513153076,3678000,1.3593999028205872,1.3435199761390686,1.3612081474832651,1.368638349891907,27.91761751550513,-0.0027342109461554465,-0.0027342109461554465,0.0021911144375382392,1.3682332992553712,1.4403672181590887,1.2960993803516536,1.3333330154418945,1.476667046546936,2.325983700565465,11.938967678550313
2010-10-20,1.3766670227050781,1.3793330192565918,1.3359999656677246,1.343999981880188,4687500,1.360666608810425,1.345679976940155,1.3640188520690493,1.368953199806149,53.52942970802751,-0.0014380683849766207,-0.0014380683849766207,0.0014652778730352674,1.3708333015441894,1.4400447832963363,1.3016218197920424,1.3333330154418945,1.418666958808899,50.781676731863435,20.84735715989988
2010-10-21,1.3833329677581787,1.3966670036315918,1.363332986831665,1.3739999532699585,6256500,1.3627999067306518,1.3494799757003784,1.3675305094670729,1.3695171122748562,52.265866413120996,0.0001255724678748127,0.0001255724678748127,0.0011973367920031766,1.3747999489307403,1.436577916451786,1.3130219814096946,1.3333330154418945,1.418666958808899,58.5932752471596,37.2336452265295
2010-10-22,1.3813329935073853,1.3953330516815186,1.3700000047683716,1.3786669969558716,2416500,1.3647332072257996,1.3536399745941161,1.3700400520198568,1.369980480166328,45.42370888248119,0.0011896740793861937,0.0011896740793861937,0.0011958042494797801,1.3768665969371796,1.4364699930021214,1.3172632008722378,1.3333330154418945,1.418666958808899,56.249572176750725,55.20817471859126
2010-10-25,1.3899999856948853,1.3986669778823853,1.3819999694824219,1.3960000276565552,1777500,1.368799901008606,1.3570133137702942,1.3736691308698619,1.3707655588145067,45.42370888248119,0.002701198375961722,0.002701198375961722,0.0014968830747761684,1.377933245897293,1.437682160396965,1.3181843313976211,1.3333330154418945,1.4173330068588257,67.4606857656998,60.7678443965367
2010-10-26,1.4240000247955322,1.4579999446868896,1.3673330545425415,1.386667013168335,9913500,1.376266598701477,1.360453314781189,1.3828202024927108,1.3728531849314096,66.07151182060801,0.006566912002379244,0.006566912002379244,0.0025108888602967836,1.3777998983860016,1.437101086544896,1.318498710227107,1.3333330154418945,1.4579999446868896,72.72739442828428,65.4792174569116
2010-10-27,1.399999976158142,1.425333023071289,1.3766670227050781,1.4166669845581055,5347500,1.3793332934379579,1.3629199743270874,1.3859437977046072,1.373917764979517,59.10545887065768,0.0076062346160783445,0.0076062346160783445,0.003529958011453096,1.3745332479476928,1.4188321821595649,1.3302343137358208,1.3333330154418945,1.4579999446868896,53.47605906393493,64.554713085973
2010-10-28,1.4126670360565186,1.4333330392837524,1.397333025932312,1.4259999990463257,3363000,1.3822667002677917,1.3661466550827026,1.3908025683140455,1.3754373442374386,61.445885011709095,0.009344315691455884,0.009344315691455884,0.004692829547453654,1.3771332502365112,1.424033124378977,1.3302333760940455,1.3333330154418945,1.4579999446868896,63.636780896974706,63.280078129731315
2010-10-29,1.4559999704360962,1.4566669464111328,1.4033329486846924,1.4093329906463623,4209000,1.3909333944320679,1.370213315486908,1.4026566414271455,1.3785966629118958,71.16415419497702,0.014056330493710023,0.014056330493710023,0.0065655297367049285,1.38126659989357,1.4398676908069108,1.3226655089802293,1.3333330154418945,1.4579999446868896,98.39574595852673,71.83619530647879
2010-11-01,1.4273329973220825,1.5166670083999634,1.420667052268982,1.4626669883728027,6837000,1.398799991607666,1.3732933163642884,1.4071432515898612,1.3805078917122953,63.89551124980197,0.015301069814087853,0.015301069814087853,0.008312637752181514,1.3826665997505188,1.4443422120556149,1.3209909874454226,1.3333330154418945,1.5166670083999634,51.27253291302456,71.10168658950867
2010-11-02,1.4166669845581055,1.4586670398712158,1.4033329486846924,1.4453330039978027,4837500,1.4067999958992004,1.3747866559028625,1.4088748394022692,1.3819258953533073,58.72251546286672,0.01525107174131346,0.01525107174131346,0.009700324550007904,1.3830999493598939,1.4456407571332477,1.32055914158654,1.3333330154418945,1.5166670083999634,45.4547287012238,65.04100252425836
2010-11-03,1.4513330459594727,1.5,1.4106669425964355,1.418666958808899,5589000,1.4142665982246398,1.3782133173942566,1.4165945133217608,1.3846477443966865,61.64392285966936,0.017803481890202644,0.017803481890202644,0.011320956018046852,1.3874666035175323,1.456273759877393,1.3186594471576716,1.3333330154418945,1.5166670083999634,64.36342143301621,53.69689434908819
2010-11-04,1.659999966621399,1.6886670589447021,1.476667046546936,1.5066670179367065,28110000,1.4419332981109618,1.3848799777030945,1.4608500502853312,1.39544587075844,79.86313587231959,0.036246138989682875,0.036246138989682875,0.01630599261237406,1.4023666024208068,1.5412904390483992,1.2634427657932144,1.3333330154418945,1.6886670589447021,91.93235411932133,67.25016808452045
2010-11-05,1.6293330192565918,1.664667010307312,1.581333041191101,1.6579999923706055,15165000,1.4667333006858825,1.3911332988739014,1.491483317371015,1.4046179157975833,78.25499953556326,0.04783608662553407,0.04783608662553407,0.022612011415006062,1.4157332539558412,1.5861724063716205,1.2452941015400618,1.3333330154418945,1.6886670589447021,83.30189837618485,79.86589130950746
2010-11-08,1.6653330326080322,1.6666669845581055,1.6019999980926514,1.6333329677581787,7642500,1.4942666053771974,1.3981732988357545,1.5230923565050178,1.414842038025444,81.56208480370395,0.059243185278517796,0.059243185278517796,0.029938246187708413,1.4315332531929017,1.6319976665349578,1.2310688398508456,1.3359999656677246,1.6886670589447021,93.38355441108767,89.53926896886462
2010-11-09,1.6419999599456787,1.7126669883728027,1.6033329963684082,1.6666669845581055,14346000,1.516066598892212,1.4045199584960937,1.544711920766956,1.4237501918262376,76.32276452570456,0.06564390708453072,0.06564390708453072,0.037079378367072875,1.4461665987968444,1.6633931720734705,1.2289400255202183,1.363332986831665,1.7126669883728027,79.77092750337323,85.48546009688191
2010-11-10,1.957332968711853,1.9980000257492065,1.6033329963684082,1.6319999694824219,45907500,1.571799898147583,1.4176932787895202,1.6197339294842097,1.4446750066060656,85.31585913558727,0.09506540883315817,0.09506540883315817,0.04867658446028994,1.4755665957927704,1.7875181907013544,1.1636150008841863,1.3673330545425415,1.9980000257492065,93.55173825584292,88.90207339010128
2010-11-11,1.869333028793335,1.940000057220459,1.8220000267028809,1.9066669940948486,29179500,1.6174664974212647,1.4278132796287537,1.6651155839040506,1.4613282623781154,77.15135668537096,0.11001313825715098,0.11001313825715098,0.060943895219662154,1.499866598844528,1.8543790727071108,1.1453541249819454,1.3673330545425415,1.9980000257492065,79.59826614834593,84.30697730252069
2010-11-12,1.9893330335617065,2.0333330631256104,1.8713330030441284,1.8833329677581787,40936500,1.6707998037338256,1.4395199394226075,1.7240642111145335,1.4820343318362954,79.66998116019312,0.1300432612545408,0.1300432612545408,0.07476376842663789,1.5308665990829469,1.941333361529541,1.1203998366363528,1.3673330545425415,2.0333330631256104,93.39338903951143,88.84779781456676
2010-11-15,2.053333044052124,2.196000099182129,2.01466703414917,2.01466703414917,39343500,1.7333998084068298,1.452519941329956,1.7839312716486406,1.504438202903583,80.25642401134141,0.14935981701806145,0.14935981701806145,0.0896829781449226,1.566099900007248,2.02841464042759,1.1037851595869062,1.3766670227050781,2.196000099182129,82.5874166165192,85.1930239347922
2010-11-16,1.9780000448226929,2.0933330059051514,1.8946670293807983,2.066667079925537,20214000,1.7895331144332887,1.4646932816505431,1.8192165031348317,1.5230092555278618,76.48140485666684,0.15678229447809522,0.15678229447809522,0.10310284141155712,1.5981665551662445,2.0819450398601647,1.1143880704723244,1.397333025932312,2.196000099182129,72.70451460176231,82.89510675259766
2010-11-17,1.965999960899353,2.049999952316284,1.9073330163955688,2.0133330821990967,11250000,1.8409998059272765,1.4761466217041015,1.8459044045465627,1.540381440052234,75.36676860315387,0.15985366135485712,0.15985366135485712,0.11445300540021713,1.6276332020759583,2.126172417994501,1.1290939861574154,1.4033329486846924,2.196000099182129,70.98402045064694,75.42531722297616
2010-11-18,1.9926669597625732,2.049333095550537,1.9279999732971191,2.0446670055389404,14341500,1.874266505241394,1.4883866214752197,1.872588505494928,1.5581181270996982,74.9845188729895,0.1625655907390744,0.1625655907390744,0.12407552246798859,1.658099901676178,2.168120346191823,1.148079457160533,1.4033329486846924,2.196000099182129,74.34823187867008,72.67892231035978
2010-11-19,2.065999984741211,2.0913329124450684,1.9800000190734863,2.010667085647583,17257500,1.917933201789856,1.5028132820129394,1.9077542289942522,1.578035062693483,78.54594229800524,0.16868765033196698,0.16868765033196698,0.13299794804078427,1.6923332512378693,2.2158674289844176,1.168799073491321,1.4033329486846924,2.196000099182129,83.59965915588445,76.31063716173382
2010-11-22,2.2266669273376465,2.2300000190734863,2.0999999046325684,2.1046669483184814,22945500,1.9740665912628175,1.5197199606895446,1.9657383559657784,1.6034716064050187,81.92329282407951,0.1843785055439835,0.1843785055439835,0.1432740595414241,1.7341665983200074,2.2887692845406753,1.1795639120993395,1.4106669425964355,2.2300000190734863,99.59319453449001,85.84702852301484
2010-11-23,2.3046669960021973,2.378667116165161,2.1459999084472656,2.2193329334259033,23667000,2.040333294868469,1.5376533007621764,2.027361745063309,1.6309694648205944,82.52034780763037,0.2007929587740005,0.2007929587740005,0.1547778393879394,1.7781999468803407,2.3678498604356575,1.1885500333250238,1.476667046546936,2.378667116165161,91.79599618054523,91.66294995697324
2010-11-24,2.3646669387817383,2.3980000019073486,2.2886669635772705,2.351332902908325,21375000,2.0810666918754577,1.555639979839325,2.088689962103023,1.659741914779855,80.28655324019635,0.21615136675401736,0.21615136675401736,0.167052544861155,1.8264332950115203,2.4430270869014556,1.2098395031215847,1.581333041191101,2.3980000019073486,95.91840190322185,95.76919753941904
2010-11-26,2.3546669483184814,2.4000000953674316,2.316667079925537,2.373332977294922,5259000,2.1296000838279725,1.5748133182525634,2.137049414142197,1.686993876879409,81.73866487059769,0.22492332400335435,0.22492332400335435,0.17862670068959488,1.8735332906246185,2.5008672701112555,1.2461993111379814,1.6019999980926514,2.4000000953674316,94.31915519762896,94.01118442713202
2010-11-29,2.2886669635772705,2.396667003631592,2.2219998836517334,2.3606669902801514,17184000,2.159533476829529,1.5936133170127869,2.1646162413122103,1.7105888998871683,76.57763985005239,0.2239677552705921,0.2239677552705921,0.18769491160579432,1.9151666402816772,2.536318000006204,1.2940152805571503,1.6033329963684082,2.4000000953674316,86.02513748464744,92.08756486183275
2010-11-30,2.355333089828491,2.355333089828491,2.2273330688476562,2.249332904815674,33339000,2.1897334814071656,1.6126399779319762,2.199292031951534,1.7358729857672202,79.33115305660289,0.22598484675903108,0.22598484675903108,0.1953528986364417,1.9615666449069977,2.567744217819521,1.3553890719944746,1.6033329963684082,2.4000000953674316,94.39326594570524,91.5791862093272
2010-12-01,2.2899999618530273,2.427999973297119,2.2300000190734863,2.3913331031799316,19488000,2.220933473110199,1.630746636390686,2.2157843828427146,1.757603455417644,67.21880191115099,0.21977810370766826,0.21977810370766826,0.20023793965068704,2.005233293771744,2.570585669478184,1.4398809180653038,1.8220000267028809,2.427999973297119,77.22771887693037,85.88204076909433
2010-12-02,2.1566669940948486,2.2866671085357666,2.0799999237060547,2.2673330307006836,30105000,2.2400001764297484,1.6473866367340089,2.2050357667067386,1.773253005954005,64.20571521523115,0.20177442891796904,0.20177442891796904,0.20054523750414344,2.0404999911785127,2.5451025129305167,1.5358974694265086,1.8713330030441284,2.427999973297119,51.25757522869433,74.29285335044331
2010-12-03,2.0993330478668213,2.1500000953674316,2.058000087738037,2.134000062942505,17401500,2.250666785240173,1.663293297290802,2.185817090554026,1.786040458578037,55.797614196249825,0.18079591388314298,0.18079591388314298,0.19659537277994338,2.0624666452407836,2.534526628184585,1.5904066622969826,1.8946670293807983,2.427999973297119,38.374906485832,55.6200668638189
2010-12-06,2.02066707611084,2.0966670513153076,1.9706670045852661,2.0899999141693115,19116000,2.246133494377136,1.6769066381454467,2.1557898152007193,1.7952415024028527,48.30453249937879,0.15602405491084337,0.15602405491084337,0.1884811092061234,2.0820333480834963,2.5087659352295715,1.655300760937421,1.8946670293807983,2.427999973297119,23.625026011858502,37.75250257546161
2010-12-07,2.1040000915527344,2.1600000858306885,2.00333309173584,2.0326669216156006,19669500,2.233866810798645,1.691613299846649,2.146373501810176,1.8073496823695148,56.48594001687505,0.1414854993420318,0.1414854993420318,0.1790819872333051,2.103966701030731,2.482940460683365,1.724992941378097,1.9073330163955688,2.427999973297119,37.7721444678411,33.25735898851053
2010-12-08,2.1579999923706055,2.1659998893737793,2.101332902908325,2.1653330326080322,9900000,2.219200110435486,1.706239960193634,2.1484874091847996,1.8211006749185772,59.473698141685524,0.1327902071600069,0.1327902071600069,0.16982363121864547,2.1297667026519775,2.4404175643604735,1.8191158409434816,1.9279999732971191,2.427999973297119,46.000003814697266,35.79905809813229
2010-12-09,2.136667013168335,2.181333065032959,2.109999895095825,2.167332887649536,6090000,2.1964001178741457,1.7196666407585144,2.1463382462727147,1.8334758254381758,57.142874037631415,0.12276260147236995,0.12276260147236995,0.16041142526939037,2.1387334048748015,2.438593016461968,1.8388737932876351,1.9706670045852661,2.427999973297119,36.297406909156976,40.023185063898445
2010-12-10,2.101332902908325,2.194667100906372,2.0753331184387207,2.136667013168335,6441000,2.17106671333313,1.734479959011078,2.1381554565700984,1.8439800245546523,51.82128617851769,0.11068853578214233,0.11068853578214233,0.15046684737194077,2.150333398580551,2.4230318147941863,1.8776349823669158,1.9706670045852661,2.427999973297119,28.5712833455019,36.956231356452044
2010-12-13,2.0366671085357666,2.118000030517578,2.0266671180725098,2.109333038330078,6156000,2.1458667278289796,1.7477466416358949,2.119703029654765,1.8515363807892058,39.13041936399921,0.09480886498335916,0.09480886498335916,0.13933525089422447,2.1527001023292542,2.420288909702543,1.8851112949559654,1.9706670045852661,2.427999973297119,14.431521116091782,26.433403790250214
2010-12-14,1.9019999504089355,2.0260000228881836,1.8506669998168945,2.0193328857421875,26485500,2.1005334138870237,1.7577999806404114,2.080120651610069,1.853515344303705,28.366703454240465,0.07054440527637906,0.07054440527637906,0.12557708177065538,2.145133447647095,2.4323889089904673,1.8578779863037225,1.8506669998168945,2.427999973297119,8.891394212701991,17.298066224765225
2010-12-15,1.9733330011367798,1.9980000257492065,1.9019999504089355,1.9113329648971558,11143500,2.068866717815399,1.7691066408157348,2.06070471516038,1.8582140759442176,29.228518209128694,0.05642024966342918,0.05642024966342918,0.11174571534921014,2.1449000954627992,2.4327342236308382,1.8570659672947603,1.8506669998168945,2.427999973297119,21.247011162456484,14.856642163750086
2010-12-16,2.053999900817871,2.060667037963867,1.976667046546936,2.0,11851500,2.0586000084877014,1.7829066395759583,2.0594856580071963,1.865891951429459,35.15466429660323,0.05114631632683553,0.05114631632683553,0.09962583554473523,2.149300092458725,2.428170253956337,1.8704299309611128,1.8506669998168945,2.427999973297119,35.21934660604334,21.78591732706727
2010-12-17,2.0906670093536377,2.1026670932769775,2.047333002090454,2.0893330574035645,12195000,2.057733404636383,1.7974799799919128,2.0651549946156402,1.8747066595833484,39.932193674998075,0.049356464777350784,0.049356464777350784,0.08957196139125834,2.154200094938278,2.424803472524582,1.883596717351974,1.8506669998168945,2.427999973297119,41.570466361898156,32.67894137679932
2010-12-20,2.113332986831665,2.1459999084472656,2.0840001106262207,2.109333038330078,7851000,2.0669999957084655,1.812506639957428,2.0739146295640083,1.884064554769557,37.11850012335513,0.049199804760732935,0.049199804760732935,0.08149753006515327,2.156566745042801,2.424739208501115,1.8883942815844872,1.8506669998168945,2.427999973297119,45.496446432184875,40.76208646670879
2010-12-21,2.1506669521331787,2.179332971572876,2.114000082015991,2.119999885559082,11665500,2.07166668176651,1.8285333180427552,2.0878695973038575,1.8945195507446009,42.355536707629504,0.05149459195397954,0.05149459195397954,0.07549694244291853,2.1527667462825777,2.4189029225193743,1.8866305700457813,1.8506669998168945,2.2866671085357666,68.80731135544757,51.9580747165102
2010-12-22,2.175333023071289,2.190666913986206,2.113332986831665,2.1500000953674316,12499500,2.0733999848365783,1.8450533175468444,2.1037720383524814,1.9055318437770201,51.1627520142576,0.05467333296991672,0.05467333296991672,0.07133222054831817,2.146300047636032,2.403013852070689,1.889586243201375,1.8506669998168945,2.194667100906372,94.3796301879417,69.56112932519137
2010-12-23,2.00600004196167,2.1653330326080322,1.9946670532226562,2.0840001106262207,23289000,2.060333287715912,1.8577866578102111,2.08599531173597,1.9094717731175948,44.897967695091964,0.04303269757514139,0.04303269757514139,0.06567231595368282,2.1283667027950286,2.370550751072196,1.8861826545178608,1.8506669998168945,2.194667100906372,45.15494084240744,69.4472941285989
2010-12-27,1.7033330202102661,1.9053330421447754,1.670667052268982,1.8680000305175781,139528500,2.020533299446106,1.8641866588592528,2.0164203496403874,1.9013879004545622,36.06553429643745,0.009277762723565619,0.009277762723565619,0.05439340530765938,2.095800006389618,2.381174118667355,1.8104258941118805,1.670667052268982,2.194667100906372,6.233962768940341,48.58951126642983
2010-12-28,1.7606669664382935,1.7833329439163208,1.6666669845581055,1.7233330011367798,60844500,1.9929332852363586,1.8720133376121522,1.969919734512734,1.8958694324539243,34.57161324731267,-0.012700492663023866,-0.012700492663023866,0.04097462571352274,2.069400006532669,2.376512060571312,1.762287952494026,1.6666669845581055,2.194667100906372,17.803022948234734,23.063975519860836
